id_panel,consecutivo,latitud,longitud,zona,region
P0616,1100616,6.614801,-75.611869,2,7
P0617,1100617,10.356193,-75.521986,1,5
P0618,1100618,3.579197,-73.970658,2,1
P0619,1100619,10.362800,-75.452862,1,5
P0620,1100620,6.210706,-75.717170,1,2
P0621,1100621,7.327539,-75.525960,2,7
P0622,1100622,10.434325,-75.452755,1,5
P0623,1100623,6.236332,-75.530482,1,2
P0624,1100624,4.664862,-73.973653,1,1
P0625,1100625,5.868064,-73.781682,2,6
P0626,1100626,1.753565,-77.634051,2,8
P0627,1100627,6.169290,-75.510661,1,2
P0628,1100628,5.518229,-72.853112,2,6
P0629,1100629,,-77.180667,2,8
P0630,1100630,3.384723,-76.470192,1,3
P0631,1100631,5.496936,-72.744313,2,6
P0632,1100632,"6°40'26.29""N","75°38'22.39""E",2,7
P0633,1100633,3.370370,-76.600936,1,3
P0634,1100634,4.584618,-74.080235,1,1
P0635,1100635,3.375202,-76.531054,1,3
P0636,1100636,10.922550,-74.832861,1,4
P0637,1100637,9.075605,-75.468349,2,9
P0638,1100638,8.468324,-75.749117,2,9
P0639,1100639,4.668684,-74.006103,1,1
P0640,1100640,1.696068,-77.649081,2,8
P0641,1100641,4.601979,-74.001532,1,1
P0642,1100642,6.253219,-75.621865,1,2
P0643,1100643,6.317035,-75.567624,1,2
P0644,1100644,4.769729,-74.048409,1,1
P0645,1100645,,,2,7
P0646,1100646,6.256716,-75.623722,1,2
P0647,1100647,,,2,6
P0648,1100648,6.721628,-75.035975,2,7
P0649,1100649,4.659459,-74.053550,1,1
P0650,1100650,10.975268,-74.868784,1,4
P0651,1100651,3.546632,-76.481149,1,3
P0652,1100652,4.601144,-74.049025,1,1
P0653,1100653,8.366565,-75.568519,2,9
P0654,1100654,3.960163,-74.213924,2,1
P0655,1100655,6.276306,-75.603532,1,2
P0656,1100656,4.573492,-74.097845,1,1
P0657,1100657,1.468624,-77.327193,2,8
P0658,1100658,4.606945,-73.963782,1,1
P0659,1100659,6.184710,75.569186,1,2
P0660,1100660,1.940408,-77.333740,2,8
P0661,1100661,,-75.533946,1,5
P0662,1100662,5.892586,-72.638657,2,6
P0663,1100663,1.485070,-77.328073,2,8
P0664,1100664,2.018218,-77.358262,2,8
P0665,1100665,,,2,7
P0666,1100666,"4°32'9.52""N","74°11'17.95""E",1,1
P0667,1100667,4.683144,-74.166335,1,1
P0668,1100668,6.330321,-75.677223,1,2
P0669,1100669,10.958380,-74.893836,1,4
P0670,1100670,4.181264,-74.779214,2,1
P0671,1100671,6.108165,-73.489751,2,6
P0672,1100672,5.402349,-73.034543,2,6
P0673,1100673,3.462479,-76.456729,1,3
P0674,1100674,1.486283,-77.481707,2,8
P0675,1100675,10.463277,-75.510997,1,5
P0676,1100676,7.772070,-75.643175,2,9
P0677,1100677,6.374750,-75.468018,1,2
P0678,1100678,8.551301,-75.448535,2,9
P0679,1100679,5.859305,-73.052654,2,6
P0680,1100680,6.070886,-75.318106,2,7
P0681,1100681,0.946300,-77.097549,2,8
P0682,1100682,3.386762,-76.496040,1,3
P0683,1100683,4.568140,-73.972958,1,1
P0684,1100684,4.764280,-74.098506,1,1
P0685,1100685,6.184537,-75.610661,1,2
P0686,1100686,7.060797,-76.433651,2,7
P0687,1100687,10.385222,,1,5
P0688,1100688,4.534214,-74.136015,1,1
P0689,1100689,,-75.496358,2,7
P0690,1100690,13.27833,-74.806008,1,4
P0691,1100691,8.514524,-75.519460,2,9
P0692,1100692,,,1,4
P0693,1100693,3.480975,-76.492940,1,3
P0694,1100694,4.603259,-73.952223,1,1
P0695,1100695,6.273388,-75.511195,1,2
P0696,1100696,5.737894,-73.107867,2,6
P0697,1100697,4.676618,-74.150590,1,1
P0698,1100698,6.720450,-75.905697,2,7
P0699,1100699,3.495846,-76.555026,1,3
P0700,1100700,3.426272,-76.512317,1,3
P0701,1100701,6.255436,-75.549775,1,2
P0702,1100702,10.376553,-75.562652,1,5
P0703,1100703,1.392201,-77.626032,2,8
P0704,1100704,3.501761,-76.489212,1,3
P0705,1100705,,-72.761946,2,6
P0706,1100706,8.546424,-75.314239,2,9
P0707,1100707,4.599949,-74.246782,1,1
P0708,1100708,4.185346,-74.769312,2,1
P0709,1100709,4.761936,-74.143487,1,1
P0710,1100710,8.341538,-75.441399,2,9
P0711,1100711,1.820430,-77.028510,2,8
P0712,1100712,3.692456,-74.342024,2,1
P0713,1100713,1.207668,77.412669,2,8
P0714,1100714,4.646452,-74.165760,1,1
P0715,1100715,3.461328,-76.420093,1,3
P0716,1100716,4.681653,-74.056735,1,1
P0717,1100717,6.198764,-75.470955,1,2
P0718,1100718,1.333807,-77.424469,2,8
P0719,1100719,10.451604,-75.512882,1,5
P0720,1100720,7.066945,-75.522254,2,7
P0721,1100721,4.034265,-74.654499,2,1
P0722,1100722,8.102948,-75.222904,2,9
P0723,1100723,,,1,1
P0724,1100724,6.126692,-75.521278,1,2
P0725,1100725,10.345772,-75.536937,1,5
P0726,1100726,8.306758,-75.193736,2,9
P0727,1100727,8.382573,-75.535986,2,9
P0728,1100728,4.616493,-74.033990,1,1
P0729,1100729,6.250268,-75.658024,1,2
P0730,1100730,3.533144,-76.587827,1,3
P0731,1100731,5.862699,-72.580538,2,6
P0732,1100732,,-73.101384,2,6
P0733,1100733,4.439781,-74.381294,2,1
P0734,1100734,1.428188,-77.572308,2,8
P0735,1100735,4.847000,-73.994376,1,1
P0736,1100736,5.979660,-72.837407,2,6
P0737,1100737,8.382772,-75.252634,2,9
P0738,1100738,1.274844,-77.742639,2,8
P0739,1100739,8.442538,-75.725915,2,9
P0740,1100740,6.358381,-75.642089,1,2
P0741,1100741,8.251210,-75.516612,2,9
P0742,1100742,7.033493,-76.032653,2,7
P0743,1100743,6.241556,-75.602748,1,2
P0744,1100744,6.073129,-72.948733,2,6
P0745,1100745,4.553872,,2,1
P0746,1100746,4.014535,-74.743309,2,1
P0747,1100747,6.165877,-75.454556,1,2
P0748,1100748,6.168231,-75.538430,1,2
P0749,1100749,6.197459,-75.501300,1,2
P0750,1100750,7.349942,-75.869240,2,7
P0751,1100751,3.348578,-76.518887,1,3
P0752,1100752,4.651673,-74.013500,1,1
P0753,1100753,6.149269,-75.582294,1,2
P0754,1100754,4.580705,-74.175809,1,1
P0755,1100755,3.475059,-76.535221,1,3
P0756,1100756,7.442670,-74.378337,2,7
P0757,1100757,,,1,1
P0758,1100758,8.295323,-75.446997,2,9
P0759,1100759,4.602234,-74.161015,1,1
P0760,1100760,3.960841,-74.795507,2,1
P0761,1100761,5.924262,-73.037253,2,6
P0762,1100762,5.439706,-73.320400,2,6
P0763,1100763,6.262279,-75.594756,1,2
P0764,1100764,7.568516,-75.105359,2,7
P0765,1100765,4.573182,-74.142318,1,1
P0766,1100766,4.551892,-74.070162,1,1
P0767,1100767,5.961749,-72.337085,2,6
P0768,1100768,6.240577,-75.484642,1,2
P0769,1100769,3.652320,-75.137473,2,1
P0770,1100770,5.917036,-72.670628,2,6
P0771,1100771,4.601139,-74.113213,1,1
P0772,1100772,8.720638,75.777388,2,9
P0773,1100773,3.434874,-76.511965,1,3
P0774,1100774,6.265974,-75.667718,1,2
P0775,1100775,4.667360,-74.038149,1,1
P0776,1100776,11.005055,-74.769650,1,4
P0777,1100777,6.095314,-73.012712,2,6
P0778,1100778,3.349047,-76.445631,1,3
P0779,1100779,10.402267,-75.494574,1,5
P0780,1100780,1.760630,-77.943841,2,8
P0781,1100781,,-75.565022,1,5
P0782,1100782,5.830518,-73.021983,2,6
P0783,1100783,6.332916,-75.538030,1,2
P0784,1100784,4.446267,-73.987656,1,1
P0785,1100785,4.732380,73.990423,1,1
P0786,1100786,4.545491,-73.911380,1,1
P0787,1100787,4.724148,-74.266513,1,1
P0788,1100788,8.431949,-75.774388,2,9
P0789,1100789,11.005758,-74.768280,1,4
P0790,1100790,6.981725,-75.840930,2,7
P0791,1100791,3.854923,-74.449365,2,1
P0792,1100792,,,2,8
P0793,1100793,4.613484,-73.922380,1,1
P0794,1100794,10.303032,-75.497710,1,5
P0795,1100795,,,2,6
P0796,1100796,3.918158,-74.283670,2,1
P0797,1100797,8.197056,-75.293620,2,9
P0798,1100798,4.540990,-74.024057,1,1
P0799,1100799,6.250460,-75.632159,1,2
P0800,1100800,5.663187,-73.251669,2,6
P0801,1100801,4.712101,-74.112960,1,1
P0802,1100802,4.568910,-73.968692,1,1
P0803,1100803,3.515885,-76.467390,1,3
P0804,1100804,4.612326,-74.122161,1,1
P0805,1100805,4.735676,-74.100198,1,1
P0806,1100806,6.290797,-75.599948,1,2
P0807,1100807,3.465085,-76.457745,1,3
P0808,1100808,10.942161,-74.783311,1,4
P0809,1100809,6.520244,-75.354085,2,7
P0810,1100810,,,1,2
P0811,1100811,1.504391,-77.631447,2,8
P0812,1100812,10.966162,-74.781021,1,4
P0813,1100813,"5°54'30.56""N","73°05'32.71""E",2,6
P0814,1100814,6.200801,-75.695437,1,2
P0815,1100815,4.530539,-74.123253,1,1
P0816,1100816,3.756540,-74.681883,2,1
P0817,1100817,4.689355,-74.098618,1,1
P0818,1100818,,-75.388295,2,7
P0819,1100819,,,1,3
P0820,1100820,6.335046,-75.577835,1,2
P0821,1100821,4.647598,-73.928453,1,1
P0822,1100822,3.539445,-76.564004,1,3
P0823,1100823,4.727831,-74.046991,1,1
P0824,1100824,4.187654,-74.257778,2,1
P0825,1100825,8.403038,-75.784651,2,9
P0826,1100826,6.775623,-75.896457,2,7
P0827,1100827,14.01182,-74.032573,2,1
P0828,1100828,,,2,7
P0829,1100829,3.359140,-76.587358,1,3
P0830,1100830,6.863976,-75.857106,2,7
P0831,1100831,1.135733,-77.859966,2,8
P0832,1100832,1.297215,-77.364627,2,8
P0833,1100833,4.600441,-74.033743,1,1
P0834,1100834,5.950411,-73.047909,2,6
P0835,1100835,6.856083,-75.293304,2,7
P0836,1100836,14.45331,-74.843614,2,1
P0837,1100837,4.079827,-74.778641,2,1
P0838,1100838,4.422437,-74.909989,2,1
P0839,1100839,6.156366,-75.579126,1,2
P0840,1100840,,-75.584632,1,2
P0841,1100841,6.136854,-75.574127,1,2
P0842,1100842,3.911399,-74.586119,2,1
P0843,1100843,4.586888,-74.132471,1,1
P0844,1100844,8.762928,-75.141276,2,9
P0845,1100845,3.482612,-76.452228,1,3
P0846,1100846,8.030092,-75.597729,2,9
P0847,1100847,6.116199,-75.492615,1,2
P0848,1100848,4.609276,-74.091883,1,1
P0849,1100849,6.219827,-75.511931,1,2
P0850,1100850,6.854800,-75.734435,2,7
P0851,1100851,,,1,4
P0852,1100852,6.406433,-75.510947,1,2
P0853,1100853,4.053530,-74.005424,2,1
P0854,1100854,10.959279,-74.860738,1,4
P0855,1100855,4.791364,-74.104258,1,1
P0856,1100856,7.178164,-75.356956,2,7
P0857,1100857,8.760813,-75.406057,2,9
P0858,1100858,10.403010,-75.492498,1,5
P0859,1100859,4.602674,-74.046681,1,1
P0860,1100860,3.305979,-74.492685,2,1
P0861,1100861,4.783136,-74.169808,1,1
P0862,1100862,6.109584,-72.895787,2,6
P0863,1100863,10.960369,-74.810887,1,4
P0864,1100864,3.542560,-76.493624,1,3
P0865,1100865,7.169912,-75.546050,2,7
P0866,1100866,6.281581,75.528184,1,2
P0867,1100867,4.707461,-74.086512,1,1
P0868,1100868,,,1,1
P0869,1100869,1.373856,-77.686437,2,8
P0870,1100870,4.693844,-74.083671,1,1
P0871,1100871,4.728132,-74.037205,1,1
P0872,1100872,,,2,1
P0873,1100873,3.504061,-76.530676,1,3
P0874,1100874,9.070482,-75.242253,2,9
P0875,1100875,10.902502,-74.809794,1,4
P0876,1100876,6.214288,75.573801,1,2
P0877,1100877,8.974644,-74.870522,2,9
P0878,1100878,4.559437,-74.126926,1,1
P0879,1100879,3.383940,-76.531361,1,3
P0880,1100880,1.528946,77.26793,2,8
P0881,1100881,7.060937,-75.367693,2,7
P0882,1100882,,,2,1
P0883,1100883,4.732663,-74.064958,1,1
P0884,1100884,13.20479,-75.568496,1,2
P0885,1100885,10.323869,-75.559282,1,5
P0886,1100886,1.291311,-77.072275,2,8
P0887,1100887,4.586194,-74.091671,1,1
P0888,1100888,"3°30'41.92""N","76°33'19.75""E",1,3
P0889,1100889,3.751170,-74.869731,2,1
P0890,1100890,4.737132,-74.032702,1,1
P0891,1100891,8.563529,-75.634785,2,9
P0892,1100892,6.241768,-75.567579,1,2
P0893,1100893,5.514964,-73.173690,2,6
P0894,1100894,8.747291,-75.246577,2,9
P0895,1100895,3.524973,-76.486803,1,3
P0896,1100896,10.306911,-75.439930,1,5
P0897,1100897,10.925234,-74.690803,1,4
P0898,1100898,4.196466,-74.668363,2,1
P0899,1100899,6.339912,-75.568200,1,2
P0900,1100900,4.737922,-74.051828,1,1
P0901,1100901,,,1,5
P0902,1100902,8.635374,-75.119057,2,9
P0903,1100903,8.633181,-75.663323,2,9
P0904,1100904,5.774032,-73.452129,2,6
P0905,1100905,4.729545,-74.092008,1,1
P0906,1100906,,,1,1
P0907,1100907,10.983541,-74.784010,1,4
P0908,1100908,10.982511,-74.811467,1,4
P0909,1100909,10.443700,-75.531758,1,5
P0910,1100910,,,2,8
P0911,1100911,7.977448,-75.514061,2,9
P0912,1100912,1.748470,-76.997723,2,8
P0913,1100913,4.106003,-74.371349,2,1
P0914,1100914,10.338940,-75.481481,1,5
P0915,1100915,10.412620,-75.476989,1,5
P0916,1100916,4.168570,-74.379451,2,1
P0917,1100917,3.539016,-74.670317,2,1
P0918,1100918,4.197174,-74.616805,2,1
P0919,1100919,4.676394,-74.240368,1,1
P0920,1100920,7.032618,-75.340112,2,7
P0921,1100921,4.620456,-74.131807,1,1
P0922,1100922,8.859392,-75.477349,2,9
P0923,1100923,4.625465,-74.254296,1,1
P0924,1100924,4.686150,-74.170764,1,1
P0925,1100925,6.236329,-75.539659,1,2
P0926,1100926,4.708964,-74.117811,1,1
P0927,1100927,3.822171,-74.731101,2,1
P0928,1100928,6.284238,-75.606371,1,2
P0929,1100929,10.436817,-75.532516,1,5
P0930,1100930,6.990709,-75.525658,2,7
P0931,1100931,8.154498,-75.317866,2,9
P0932,1100932,3.464356,-76.513666,1,3
P0933,1100933,1.764742,-77.344763,2,8
P0934,1100934,3.982466,-74.643916,2,1
P0935,1100935,5.430695,-72.954789,2,6
P0936,1100936,4.419578,-74.630420,2,1
P0937,1100937,6.899345,-75.579666,2,7
P0938,1100938,10.400412,-75.481638,1,5
P0939,1100939,,,1,4
P0940,1100940,5.658860,-73.012356,2,6
P0941,1100941,4.318568,-74.934576,2,1
P0942,1100942,3.481988,-76.472706,1,3
P0943,1100943,5.743045,-73.000939,2,6
P0944,1100944,4.714976,-73.979409,1,1
P0945,1100945,5.572464,-72.620500,2,6
P0946,1100946,,-73.357826,2,6
P0947,1100947,4.604866,-74.051301,1,1
P0948,1100948,1.670279,-77.562333,2,8
P0949,1100949,"7°59'57.21""N","75°12'6.05""E",2,9
P0950,1100950,3.420463,-76.481958,1,3
P0951,1100951,4.710721,-73.998092,1,1
P0952,1100952,1.629891,-77.835501,2,8
P0953,1100953,11.036238,-74.761705,1,4
P0954,1100954,6.295468,-75.643144,1,2
P0955,1100955,0.000000,0.000000,1,1
P0956,1100956,6.918629,-75.459184,2,7
P0957,1100957,1.273675,-77.094703,2,8
P0958,1100958,10.957399,-74.761781,1,4
P0959,1100959,3.458320,-76.502125,1,3
P0960,1100960,6.607445,-75.696818,2,7
P0961,1100961,6.235963,-75.605320,1,2
P0962,1100962,6.256453,-75.552289,1,2
P0963,1100963,4.645915,-74.117752,1,1
P0964,1100964,3.455486,-76.612893,1,3
P0965,1100965,10.902645,-74.744931,1,4
P0966,1100966,10.950574,-74.815459,1,4
P0967,1100967,7.147932,-75.886954,2,7
P0968,1100968,4.642897,-74.008069,1,1
P0969,1100969,5.933867,-72.955816,2,6
P0970,1100970,10.472677,-75.472235,1,5
P0971,1100971,4.743168,-74.239853,1,1
P0972,1100972,8.563491,75.668766,2,9
P0973,1100973,4.530932,-74.039539,1,1
P0974,1100974,5.667473,-72.541881,2,6
P0975,1100975,8.158036,-75.126955,2,9
P0976,1100976,6.859589,-75.679516,2,7
P0977,1100977,4.659034,-74.192403,1,1
P0978,1100978,6.799796,-74.996668,2,7
P0979,1100979,,,2,6
P0980,1100980,4.245690,-74.611797,2,1
P0981,1100981,8.646206,-75.510552,2,9
P0982,1100982,6.214882,-75.557579,1,2
P0983,1100983,"11°00'13.00""N","74°49'48.44""E",1,4
P0984,1100984,8.333074,-75.971723,2,9
P0985,1100985,4.683268,-74.097324,1,1
P0986,1100986,3.397887,-76.444519,1,3
P0987,1100987,8.628720,,2,9
P0988,1100988,4.644782,-73.977778,1,1
P0989,1100989,11.000845,-74.788943,1,4
P0990,1100990,4.648915,-74.116750,1,1
P0991,1100991,10.410580,-75.456420,1,5
P0992,1100992,4.537480,-74.001020,1,1
P0993,1100993,10.405916,-75.470532,1,5
P0994,1100994,7.243060,,2,7
P0995,1100995,,,1,3
P0996,1100996,8.742097,-75.624946,2,9
P0997,1100997,6.199821,-72.577488,2,6
P0998,1100998,6.342502,-75.620056,1,2
P0999,1100999,,,2,7
P1000,1101000,,,1,2
